Id_Cliente,CLUSTER,lat,lon
817,4,-1.030294418,0.000823995
818,5,-0.269557834,-1.222227693
819,4,-1.124939203,0.345615
820,0,-0.554538131,-1.182424188
821,3,0.073398583,0.119889744
822,0,-0.629196823,0.256014138
823,2,1.129741669,-0.28503719
824,0,-0.524641633,-1.371964455
825,2,0.075931251,-0.671182454
826,0,0.728368759,-0.197676361
827,4,-1.395769596,0.919232845
828,3,0.855167389,-1.251175642
829,5,1.265019298,1.034335494
830,1,-1.847685814,-0.485605299
831,2,0.635981381,-0.046044145
832,0,-0.774329722,-0.692376494
833,3,0.883522272,-0.911037028
834,2,0.125153109,-0.875713587
835,4,-1.074175715,0.282549769
836,0,-0.467105985,1.257131457
837,2,0.264119565,0.391449273
838,2,0.68366164,0.160899371
839,2,1.105461121,-0.079989083
840,5,0.82571131,1.057252645
841,2,1.860306501,-0.53454113
842,1,-1.60642159,0.956968546
843,0,0.31851688,1.101019144
844,0,-0.996984363,1.206127882
845,5,-0.636684716,-2.243505239
846,2,1.230497837,-0.316569805
847,5,-0.560594499,-1.797913194
848,0,-0.856145978,0.892180264
849,5,1.167731762,0.820671856
850,3,-0.061218273,-1.578908086
851,0,-0.738872349,-1.110743523
852,5,-0.152339295,-0.845904112
853,2,1.181055784,-0.215596527
854,1,-1.752545595,0.959208608
855,2,0.100156777,-0.758543253
856,2,0.594632864,0.524644375
857,1,-1.631693244,0.55324775
858,0,-0.569073439,-0.622074306
859,4,-1.358330131,0.695058346
860,4,-1.099171996,1.293660998
861,4,-0.769759893,-0.20422411
862,2,0.577895224,0.57271868
863,0,1.004815102,-0.535919607
864,4,1.335603595,0.442797452
865,2,0.581584096,0.739341855
866,4,-1.076763391,0.445037454
867,5,1.468458652,0.646122456
868,5,0.722257316,1.229045033
869,0,-0.574634314,-0.751133919
870,0,0.715099752,-0.629483581
871,3,0.024176711,-0.3658503
872,0,0.826096773,-0.434084803
873,2,0.840026438,-0.059484273
874,3,0.529939651,-0.096013859
875,0,-0.588398814,-0.675662518
876,1,-0.812044501,0.297713012
877,0,-0.753297567,-0.676351726
878,1,-1.567770839,0.551524639
879,1,-1.564302206,0.538773775
880,0,-0.306061298,-0.040357936
881,1,-1.527963877,0.720387816
882,4,1.588595271,0.459511459
883,0,0.126859918,0.983504176
884,2,0.224147424,0.514995039
885,3,0.473560244,-1.028551936
886,4,-1.20378232,-0.198710218
887,3,0.151856259,-0.228002802
888,0,0.580537975,-0.220593497
889,0,0.873281479,-0.279867917
890,4,0.928284407,0.361122817
891,1,-1.571955204,0.702639937
892,0,0.025222814,0.738824964
893,3,-0.456700027,-0.409789175
894,4,0.993087709,0.560829341
895,4,-0.990983009,1.104293108
896,3,-0.081699856,0.190708891
897,2,0.533903837,-0.761817098
898,2,0.356561959,-0.692376494
899,4,-1.0533638,0.148837715
900,1,-1.864698768,0.844795167
901,0,-0.670490324,0.238783211
902,3,-0.2691724,-0.709607422
903,2,0.842669189,-0.000209861
904,0,-0.291030437,-0.010031493
905,1,1.437461019,1.239728212
906,4,-1.079406261,0.772942185
907,0,-0.238064632,0.396618545
908,2,0.379411042,0.812573314
909,4,1.20175755,0.33613798
910,0,-0.453837007,0.438317388
911,1,-1.481605053,-0.666185498
912,2,0.466237545,-0.947911203
913,4,-0.791122437,0.09559413
914,4,-1.238964319,0.349750429
915,1,-0.480760366,0.715046227
916,2,0.270781577,-0.650849938
917,2,1.172136426,0.125059023
918,3,0.512651443,-1.015111804
919,4,-1.046041012,0.222413823
920,3,1.784766912,1.129105568
921,5,0.694453001,0.902001858
922,2,0.042290803,-0.473026723
923,1,-1.544261098,0.634750068
924,2,0.48715958,-0.713225901
925,0,-0.801308155,-0.470442057
926,3,-0.069091566,0.14091149
927,4,-1.016364813,0.192776605
928,3,-1.007775784,-1.034410477
929,3,0.251070797,-0.02915783
930,0,-0.750764906,-0.710985899
931,2,0.949591875,-0.231965914
932,0,0.648094177,-0.660154641
933,0,0.293905944,1.200269341
934,2,2.030931473,-0.693582654
935,4,-0.922876239,0.013230267
936,0,0.050604563,0.844278276
937,5,-0.08940798,1.108600736
938,0,0.353754014,1.492850661
939,0,0.619023561,-0.649471462
940,0,0.218476459,0.761742055
941,0,-0.601722836,-0.038462535
942,4,1.220422268,0.295989901
943,0,0.586594343,1.469588876
944,3,0.079289787,0.236198559
945,5,-0.114954904,1.42685616
946,2,0.274360329,0.3609505
947,2,0.27551657,0.640436232
948,1,1.449959159,1.30830729
949,5,-0.455543816,-1.648520947
950,1,-1.337187886,-0.37291497
951,1,-1.367139459,-2.24643445
952,3,-1.02974391,-1.18931663
953,1,-1.853907347,-0.872612059
954,2,1.718366981,-0.448731095
955,0,-0.779945672,1.046913981
956,0,-0.206571445,0.571684837
957,1,-0.612514198,0.733483374
958,2,0.224808127,0.513271987
959,4,-1.39180541,-0.044665672
960,5,0.964457572,1.228872657
961,2,0.367188156,0.682307422
962,3,0.249088719,-0.249713778
963,5,1.066314936,1.27763629
964,0,-0.470244288,-0.656191528
965,5,-0.070302844,-1.146583915
966,0,-0.665645182,-1.159162521
967,2,0.969688058,0.147459239
968,3,0.751327932,-0.994607031
969,5,0.152021423,1.363618612
970,4,-1.449671388,0.260494173
971,4,1.927752614,-0.179411575
972,5,0.177678466,1.499570727
973,5,1.241619587,0.93491298
974,0,-0.625342727,-1.462771535
975,1,-1.758932233,0.589949608
976,3,-0.302372396,-1.944031477
977,0,-0.574359,1.41565609
978,0,0.730295777,-0.706161201
979,3,-0.404505014,-0.20801492
980,2,1.582704067,-0.475094438
981,0,-0.114018917,0.885460198
982,5,-0.274513036,-1.251003385
983,2,1.152095318,-0.324840665
984,4,-1.229274154,-0.015200774
985,1,1.482828736,1.283322453
986,3,-0.035506178,-1.942480683
987,2,1.274984717,0.226893857
988,2,0.658940613,0.53791219
989,5,-0.25403145,-1.462082267
990,5,1.196472049,0.921817482
991,3,-0.392667562,-1.703832269
992,3,1.624988556,1.064144969
993,4,-1.172234058,0.510515034
994,0,-0.702038527,-1.564950943
995,5,1.037519574,1.353452325
996,0,-0.394429415,-1.372309089
997,0,0.872015119,-0.346723944
998,3,0.19738923,0.307534635
999,3,-0.522219062,-0.432189405
1000,1,-1.872186661,0.67007345
1001,0,-0.664488971,0.906654239
1002,2,0.682505429,0.466403812
1003,2,1.27834332,-0.65722537
1004,5,0.858856261,1.213709474
1005,2,1.411033154,-0.524202585
1006,2,0.777645707,-0.072235167
1007,3,-0.095629536,-0.305542022
1008,1,-0.63822633,0.742271125
1009,2,1.479635477,-0.240236774
1010,2,1.653563738,-0.612080336
1011,2,1.654004216,-0.394281328
1012,5,-0.028623926,1.631904244
1013,2,0.909399509,-0.147017419
1014,5,-0.210040107,1.320196629
1015,3,-0.105870329,-2.46475029
1016,1,-1.526202083,0.622688413
1017,3,-1.053969383,-0.949461997
1018,1,-0.837756574,0.333381027
1019,0,0.883687437,-0.761127889
1020,0,0.78386724,-0.42598626
1021,1,-1.600034833,0.790173113
1022,4,-0.956186354,-0.139952749
1023,2,0.429513842,0.535672188
1024,2,1.087787509,0.132296026
1025,0,-0.597813725,1.29004252
1026,0,-0.061768852,0.662319541
1027,3,0.247932494,0.232924685
1028,0,-0.327038378,1.135481
1029,5,-0.531248569,-2.107553005
1030,2,1.694692016,-0.528682649
1031,0,-0.333700418,-0.101527758
1032,3,-0.073991731,-0.396865994
1033,1,-1.690274954,0.376802951
1034,3,0.132145479,0.152456209
1035,2,2.03170228,-0.773534179
1036,2,1.15027833,0.121612839
1037,0,-0.780551314,-0.774223387
1038,1,-1.697927952,0.411264837
1039,0,0.632732987,1.297279477
1040,3,0.104231074,0.002719398
1041,0,-0.446459234,0.149871573
1042,1,-1.725787401,0.54377073
1043,0,0.621225834,-0.400139868
1044,4,-0.769044161,0.071126208
1045,2,0.182578623,-0.603809476
1046,0,-0.42096737,0.09059716
1047,0,0.597991347,-0.236618266
1048,5,-0.411277145,-2.008302927
1049,5,-0.364092439,-1.2796067
1050,2,0.096137546,-0.620523512
1051,0,0.909509659,-0.770260274
1052,2,1.249382734,-0.797829807
1053,3,-0.209874928,-0.514725566
1054,0,-0.661185503,-0.686001062
1055,4,-1.123672843,-0.20801492
1056,3,-0.389198899,-0.178722337
1057,2,1.271846414,-0.470269769
1058,0,-0.814577162,-0.631551325
1059,5,1.40365541,0.96971947
1060,5,-0.076138996,1.193893909
1061,3,-0.476851255,-0.470097452
1062,0,-0.476631016,0.016848763
1063,0,0.082648329,0.372495234
1064,2,1.313029885,0.134536043
1065,1,1.45810771,1.137548804
1066,0,-0.240817532,0.739169538
1067,3,-0.939668953,-1.176048756
1068,3,-1.003811598,-1.253587961
1069,5,-0.515722215,-1.875969291
1070,3,2.164502144,1.296934843
1071,2,0.942599535,-0.180617735
1072,3,0.764707029,-1.007530212
1073,0,-0.847942293,-1.34801352
1074,2,0.322811395,0.299091458
1075,4,-1.097134948,0.715907812
1076,2,1.576812863,-0.328631461
1077,3,1.618491769,1.308651924
1078,2,0.76999265,0.080086291
1079,4,-1.1023103,0.202598244
1080,2,0.041244701,-0.771294117
1081,5,0.962475479,1.315544248
1082,0,0.066296101,0.72486788
1083,3,0.095366731,0.239127815
1084,2,0.34786281,-0.872784317
1085,2,1.340779066,-0.117035598
1086,2,0.834575653,-0.124100283
1087,5,-0.661020339,-1.776029944
1088,1,-1.500379801,0.667316496
1089,0,0.125208169,0.739169538
1090,2,0.934671164,-0.035360966
1091,2,0.436285973,0.500004172
1092,0,0.316094309,0.849792123
1093,2,1.347881556,-0.732696831
1094,2,1.643432975,-0.535919607
1095,0,0.8465783,-0.324323714
1096,2,1.876603723,-0.303818911
1097,0,0.962530494,-0.763540208
1098,5,-0.671426296,-2.183196783
1099,3,0.787115693,-1.006151795
1100,2,0.990940452,-0.267461658
1101,0,0.785463929,-0.283141792
1102,1,-1.473346353,0.63113153
1103,3,0.222715914,0.00220247
1104,2,0.763440728,0.114203535
1105,2,0.908078134,0.056307603
1106,0,0.761844039,-0.359819472
1107,4,1.38278842,0.3680152
1108,3,-0.008197403,0.092664868
1109,2,1.161785483,0.053206038
1110,5,1.177862406,0.778456092
1111,5,1.378328681,1.086717486
1112,0,0.756943882,-0.209393397
1113,4,-0.944844425,0.818604171
1114,4,-1.436567545,0.819810331
1115,3,1.86476624,1.484062791
1116,2,1.2018677,0.203115165
1117,4,-0.943467975,0.149871573
1118,0,-0.362440705,0.384729207
1119,5,-0.338930935,1.485958219
1120,4,-1.221070528,0.151939288
1121,0,-0.40422973,0.237060115
1122,3,1.938213706,1.002458215
1123,5,1.039942145,1.303654909
1124,2,1.166024923,-0.256261528
1125,4,1.050072789,0.346304238
1126,5,-0.370754451,-2.088598967
1127,1,-1.214518547,-1.8034271
1128,4,-1.602732658,-0.142365068
1129,2,0.273204118,0.556349277
1130,2,0.288675427,-0.802309811
1131,5,-0.428455263,-2.196636915
1132,0,0.802256644,-0.25195381
1133,2,0.903122902,-0.159251392
1134,2,1.433221459,-0.505593181
1135,3,0.371152341,-0.214045748
1136,0,0.136440009,0.635783911
1137,3,0.488701195,0.095077202
1138,0,-0.188787714,0.399547786
1139,5,-0.120240472,-0.992194712
1140,3,1.037794828,-0.898458421
1141,5,1.406463265,1.026753902
1142,0,-0.594895661,-0.081884488
1143,0,0.633779109,-0.142192766
1144,3,0.091072209,-0.118758693
1145,0,0.971780241,-0.82126385
1146,2,0.403251171,0.253257185
1147,5,-0.514731169,1.623805761
1148,5,1.317214251,0.833767354
1149,4,-1.059695482,0.835318148
1150,2,1.150994062,0.091458708
1151,0,-0.503169,0.008405606
1152,0,0.912537813,-0.33690232
1153,2,1.206822991,-0.001243717
1154,2,1.031518221,-0.124789521
1155,4,-1.179721951,-0.120998718
1156,1,1.181661367,1.451668739
1157,0,0.961374283,-0.677385569
1158,2,1.199169874,-0.410133809
1159,0,0.696545243,-0.430638611
1160,3,0.596339643,-0.108247824
1161,2,1.270800352,-0.427020103
1162,2,0.905765712,0.065612309
1163,0,-0.167700484,0.696092188
1164,0,-0.12293832,0.159865513
1165,2,1.108048916,-0.112038627
1166,2,0.947719932,0.145563841
1167,0,0.92316401,-0.298821956
1168,0,0.900204837,-0.618111193
1169,2,1.184139013,-0.093946144
1170,5,0.665822864,1.087751389
1171,2,1.067746401,-0.197159439
1172,4,1.446215153,-0.101355448
1173,2,1.41912663,-0.373604208
1174,3,0.862214804,-1.349908948
1175,0,0.83534652,-0.244889125
1176,1,-1.347593784,-2.243160486
1177,2,0.90780282,-0.040357936
1178,4,-1.061732531,0.80568099
1179,2,0.609333336,0.628374577
1180,4,-1.082819819,0.376458347
1181,0,-0.331112683,1.000045896
1182,0,0.724624813,-0.456829637
1183,3,0.345660478,-1.660754919
1184,2,0.275681734,0.541186094
1185,0,0.685478568,-0.363782585
1186,2,1.811635256,-0.5009408
1187,0,0.862875521,-0.250747651
1188,5,-0.331057638,-2.111860752
1189,3,1.029370904,-1.03596127
1190,2,1.561671853,-0.552633643
1191,1,-2.035874128,0.924919009
1192,2,1.386477232,-0.14167583
1193,2,1.682524204,-0.410133809
1194,3,1.159693241,-0.949978948
1195,1,-1.513373494,-1.814454913
1196,3,0.438763589,-0.215251908
1197,2,1.907766581,-0.556596756
1198,1,1.254833579,1.349833846
1199,3,-0.252489835,-2.107380867
1200,0,0.681073904,-0.686345696
1201,3,-1.079296112,-1.490341067
1202,0,0.72390908,-0.576929271
1203,3,1.587989569,1.401009798
1204,4,-1.121966004,0.226032317
1205,0,1.032068849,-0.538504243
1206,2,1.480681539,-0.420472354
1207,1,1.481397271,1.159259677
1208,0,-0.456975311,-1.070078492
1209,5,1.48046124,0.731760263
1210,4,-1.306300282,-0.196987122
1211,2,1.800073147,-0.48732838
1212,0,0.725010216,-0.479574472
1213,3,0.880824387,-1.396087766
1214,0,0.80886358,-0.474405199
1215,4,2.233599901,-0.351031691
1216,2,1.281151295,-0.521445632
1217,2,1.372162223,-0.035188656
1218,2,1.192232609,0.111446589
1219,0,0.79361254,-0.422540069
1220,0,0.567929685,-0.303818911
1221,2,0.843660235,0.165207103
1222,2,1.382182717,-0.614664972
1223,2,1.996685266,-0.656536162
1224,0,1.107938766,-0.70323199
1225,3,0.629925013,-1.025622725
1226,0,0.615554869,-0.325185269
1227,2,1.26859808,-0.044148743
1228,2,1.734994531,-0.750789344
1229,2,0.835842013,0.121612839
1230,0,0.883191884,-0.625520468
1231,2,1.71032846,-0.758543253
1232,2,1.48161757,-0.307954341
1233,5,-0.370589286,1.656544447
1234,3,0.791300058,-0.997880936
1235,0,0.731176734,-0.433223248
1236,2,1.148296237,0.183471903
1237,2,0.222715914,0.453997552
1238,3,0.222715914,0.250672549
1239,0,1.069288015,-0.39410904
1240,2,1.687534451,-0.390835166
1241,4,1.430688858,0.244297102
1242,2,1.186231256,-0.709951997
1243,0,0.836998224,-0.696856558
1244,0,0.462438524,-0.403069109
1245,0,-0.639988184,0.162105531
1246,3,0.401269078,-0.110315531
1247,2,1.753273726,-0.545051992
1248,2,1.387303114,-0.54160583
1249,2,1.242500544,-0.475783646
1250,2,1.580887079,-0.573655367
1251,0,0.604818583,-0.604843378
1252,2,1.030912519,-0.095841549
1253,2,1.768139482,-0.57348305
1254,2,1.825509906,-0.628449738
1255,2,1.447316408,-0.609495699
1256,2,1.519827724,-0.636892915
1257,0,0.812662601,-0.744069278
1258,2,1.387303114,-0.261258513
1259,0,0.835016131,-0.39652136
1260,2,1.562167406,-0.284003347
1261,2,0.986701012,0.054067582
1262,2,1.577914,-0.520239472
1263,2,0.895965397,-0.226107404
1264,3,0.83259362,-0.926717162
1265,0,0.816351473,-0.745620072
1266,3,1.092852831,-0.928440273
1267,2,1.712035298,-0.466823578
1268,3,0.188524887,0.080947839
1269,3,0.543428898,-0.158562154
1270,2,1.415823221,-0.417198479
1271,3,0.362673402,-0.179239258
1272,0,0.670337617,-0.613631129
1273,0,-0.126847431,0.309774667
1274,4,1.958254814,0.304088444
1275,3,0.467999399,-0.084641434
1276,0,-0.688219011,-1.210165977
1277,3,1.703996897,1.34190762
1278,2,0.120583296,-0.421678513
1279,1,-1.19976306,-0.409099936
1280,4,1.493785381,0.237232417
1281,5,-0.159662023,-1.217230678
1282,2,1.004264474,0.190881208
1283,1,1.435809255,1.487853646
1284,3,1.869115829,1.108083844
1285,2,0.671273589,0.439523578
1286,4,-1.528129101,0.313910067
1287,1,-1.624260306,-1.079210877
1288,3,1.99409759,1.30244875
1289,3,0.045539226,-0.007791472
1290,1,-1.473841906,0.83221662
1291,0,-0.648136735,0.31787318
1292,3,1.748318553,1.37671411
1293,5,1.450014234,1.042433977
1294,3,-0.175188377,-1.889926434
1295,4,-0.745314181,-0.056727324
1296,0,-0.829057395,-0.519722521
1297,5,1.614857912,1.036920071
1298,4,-1.273981214,0.17571798
1299,3,1.676137447,1.139444113
1300,5,-0.75538975,-2.276243925
1301,2,0.702051044,0.291509867
1302,4,-1.569642782,0.378698379
1303,4,2.007036209,0.205355197
1304,3,2.067765236,1.24696517
1305,4,-1.378371239,0.496385664
1306,1,-1.502086639,-2.101350069
1307,4,1.142680407,0.50724113
1308,3,-0.239991665,-0.252126127
1309,3,-0.369708359,-0.586406231
1310,3,-0.191650718,-1.58872962
1311,2,1.146479368,0.193810463
1312,5,-0.434566706,-1.923009753
1313,5,1.294915795,0.897349536
1314,5,1.464549541,0.960587084
1315,1,1.328005672,1.566426754
1316,0,-0.904376745,-0.757681727
1317,3,-0.053344976,-1.541344643
1318,5,-0.155422553,1.505773783
1319,5,-0.385950476,-1.121943712
1320,3,-0.354457289,-1.854086041
1321,1,-1.538920403,0.739341855
1322,1,-1.62728858,0.501554906
1323,3,0.476808667,-0.169589952
1324,5,-0.446018755,-2.405992985
1325,4,-1.586380482,0.134019107
1326,5,0.786950469,1.210263252
1327,3,-0.507353425,-0.212494969
1328,5,1.026397824,0.896832585
1329,3,-0.089518093,0.147803858
1330,0,-0.402082473,-0.057416562
1331,4,1.581768036,0.128160596
1332,5,-0.093206979,-0.899836898
1333,0,0.643579423,-0.215424225
1334,5,-0.139896184,-1.410217166
1335,2,0.381723464,-0.554529011
1336,4,-0.889456034,-0.261947751
1337,1,-1.07593751,-0.690308809
1338,2,1.023865104,-0.078610614
1339,0,0.83132726,-0.348791659
1340,0,0.532747626,-0.521100998
1341,4,-1.041306019,0.913201988
1342,0,0.277608752,0.951282382
1343,5,-0.288332611,-1.048195243
1344,0,0.054513682,1.044329405
1345,4,-1.001333952,0.09576644
1346,0,-0.899972141,-1.095924973
1347,4,1.199224949,0.290475994
1348,1,1.367702484,1.280048609
1349,1,-1.393457174,-1.555473924
1350,4,-1.157093048,0.843072116
1351,1,-1.382115245,-0.966865242
1352,1,1.43724072,1.406006694
1353,2,0.362398118,-0.697545767
1354,0,-0.575845599,-0.981511533
1355,2,1.556771755,-0.392902881
1356,3,0.262522876,-0.19388555
1357,3,0.412886322,0.149010032
1358,2,0.308826655,-0.804205239
1359,1,1.361536026,1.39325583
1360,2,0.477359265,0.43349275
1361,4,-1.238964319,0.361467421
1362,4,-1.331241608,-0.013822299
1363,2,0.36173743,0.345959604
1364,1,1.201922774,1.231285095
1365,0,-0.687943697,1.066557288
1366,0,-0.940715075,-1.019764185
1367,2,0.841457903,0.19897975
1368,3,-0.05461131,0.015814908
1369,3,0.171181619,0.096283369
1370,1,-1.623544574,-0.681693316
1371,4,-0.762877643,-0.238341361
1372,3,1.800238252,1.301070333
1373,5,1.000465512,1.217672586
1374,0,-0.825698853,-1.418660283
1375,1,1.557983041,1.251789808
1376,3,-0.088361874,-0.179066956
1377,2,0.501364529,0.819810331
1378,3,0.089695759,-0.368090332
1379,0,-0.685851514,1.30003643
1380,1,-0.757867396,0.433148116
1381,0,0.444214314,1.466142654
1382,3,0.213576287,-0.369985729
1383,1,-1.041801572,0.563069344
1384,1,-0.695816994,0.503967285
1385,5,0.872620761,0.97678411
1386,1,-1.632739305,0.622171462
1387,0,-0.631233931,0.068713874
1388,1,-1.509023905,0.894937217
1389,2,1.304330707,-0.117897145
1390,2,0.19876568,-0.941535771
1391,4,-0.690366268,-0.028813211
1392,4,-1.508803725,1.213709474
1393,3,-0.117652752,-0.640683711
1394,3,0.012394296,-0.498356193
1395,2,0.319177568,0.646122456
1396,0,-0.721969545,0.155902401
1397,5,-0.496562034,-1.964019418
1398,1,1.51233983,1.353969336
1399,4,-1.324304223,0.300814569
1400,3,2.11252737,1.215949535
1401,0,-0.608384848,-0.050179571
1402,0,0.576628864,1.172355294
1403,5,1.068737388,0.992636621
1404,1,-1.136886835,-1.691770673
1405,0,-0.827625871,1.178902984
1406,2,0.207905307,-0.4968054
1407,0,-0.66046977,1.125831723
1408,2,0.942159057,0.145563841
1409,1,-0.947377086,0.626823843
1410,4,0.829565406,0.69953835
1411,3,-0.14099735,-0.450971127
1412,3,1.777168989,1.13134563
1413,2,0.518762887,0.770357549
1414,4,1.038180232,0.394378513
1415,0,-0.609651208,-0.076542899
1416,3,0.00562216,-2.055860281
1417,0,-0.806208313,-1.036133647
1418,0,-0.573918521,1.089991331
1419,5,-0.580745757,-1.698662996
1420,4,-0.916104138,-0.345000863
1421,4,-0.897659719,0.066301547
1422,3,-0.552335799,-0.273320168
1423,4,0.896185577,0.566170931
1424,5,0.038932264,-0.957043588
1425,4,1.459043741,-0.14046967
1426,1,-1.573276639,-0.86020577
1427,0,-0.162965491,0.728830993
1428,4,-0.837866664,-0.188199341
1429,5,0.841512978,1.445637822
1430,1,-1.083205223,-0.511623979
1431,5,1.371941924,0.926125169
1432,4,1.530894399,0.389898479
1433,4,-0.841004968,-0.202673331
1434,3,0.103019796,-0.214045748
1435,2,0.335309565,-0.824882329
1436,1,-1.469051838,0.507585764
1437,0,-0.557841599,1.448394775
1438,5,0.876805186,1.501983047
1439,1,-0.976557851,0.38748613
1440,3,0.048182011,-0.106352419
1441,3,0.006337915,0.004270182
1442,4,1.227414608,0.591500401
1443,1,1.193939328,1.212675571
1444,4,-1.083095074,0.470711559
1445,3,1.670466542,1.241279006
1446,4,-1.001333952,0.199152052
1447,0,-0.427684456,-0.061035059
1448,1,1.536840677,1.223703384
1449,5,-0.085003339,-1.213267565
1450,4,-1.060190916,0.436077386
1451,3,1.64326787,1.174422979
1452,3,0.015642719,-1.657997966
1453,1,-1.655808568,0.737101853
1454,1,-1.547454476,0.604768217
1455,1,1.116637945,1.391360402
1456,1,-1.726172805,0.685925901
1457,0,-0.563512564,-1.12090981
1458,4,-1.069936275,0.759157419
1459,5,-0.041122098,-0.895356894
1460,0,-0.502233028,0.141945347
1461,0,-0.400871187,0.025291923
1462,0,-0.444642305,-0.140297353
1463,2,0.788381994,0.700399935
1464,0,0.534674644,1.19682312
1465,1,-0.92381227,0.787243843
1466,5,1.648718596,0.913201988
1467,0,-0.511427701,-0.537987351
1468,4,-1.431777477,1.084994435
1469,0,-0.264657646,0.235337019
1470,5,-0.213508755,-1.325096369
1471,1,1.493344903,1.27643013
1472,5,-0.752857089,-2.001755238
1473,0,-0.554813385,0.126782119
1474,1,1.249382734,1.250066757
1475,1,-1.75144434,0.605285168
1476,2,0.055394609,-0.656536162
1477,4,-1.370993495,0.789656222
1478,4,-1.523449183,0.334070265
1479,1,1.448197246,1.170115232
1480,5,0.937864542,1.157191992
1481,0,-0.78313899,-1.068355441
1482,2,0.685919046,0.268937349
1483,3,-0.492928207,-0.441838712
1484,4,-0.905477941,0.964722455
1485,4,-0.917535663,0.215176821
1486,5,1.463998914,0.995738149
1487,0,-0.570670128,-0.436152518
1488,5,0.870363414,1.253340602
1489,3,-0.291030437,-0.231965914
1490,5,1.100340724,1.199580073
1491,0,-0.695376515,1.427545428
1492,5,1.05524826,0.923023641
1493,2,0.281077415,-1.110398889
1494,3,1.988977194,1.382917285
1495,5,-0.498819411,-1.852190614
1496,5,0.857039332,0.961276293
1497,4,-1.289617777,0.030461203
1498,1,1.13904655,1.458905697
1499,0,-0.318834752,0.061821502
1500,4,1.161014676,0.570995569
1501,0,-0.759574175,-0.521790266
1502,5,-0.60899049,-1.693838358
1503,4,-1.029358506,-0.211978033
1504,4,-0.752141356,-0.072407477
1505,0,-0.423389912,0.204493642
1506,4,-0.946000636,-0.003828357
1507,2,0.144038007,-0.744413912
1508,3,2.064902067,1.331224442
1509,1,-1.383216381,-0.696511924
1510,0,-0.219950542,0.096283369
1511,3,-0.209104121,-0.23868598
1512,3,1.805578947,1.57728219
1513,2,0.681954861,0.603217423
1514,3,1.618601918,1.352418542
1515,0,0.533683598,1.10067451
1516,3,1.080354691,-1.14744544
1517,3,-0.961967468,-1.11384511
1518,0,-0.655294299,1.279014707
1519,2,0.941553414,0.043384403
1520,3,0.156095713,-1.571498752
1521,2,0.129392579,-0.907246232
1522,5,-0.237458989,-0.842285573
1523,5,-0.081865028,-0.930507958
1524,5,0.105937868,-1.299939156
1525,3,0.75589776,-1.241009355
1526,0,-0.496011436,-1.348702788
1527,2,0.716035783,0.272728145
1528,1,-1.35155797,-1.736226439
1529,0,-0.185263991,0.106105
1530,0,-0.641474724,-0.945326567
1531,4,-1.032331586,0.863404572
1532,4,1.221688628,0.361295134
1533,0,-0.713105202,-1.290979147
1534,3,0.068938881,-2.226274252
1535,4,-1.073129654,0.074227773
1536,5,-0.040956922,-1.0106318
1537,0,-0.741460085,-1.494993329
1538,5,-0.378352463,-2.290373325
1539,1,-1.641823888,0.939737618
1540,3,-0.473107308,-0.397382915
1541,3,0.493876666,-0.049662642
1542,5,-0.357760757,-1.05663836
1543,4,1.780142069,0.392138511
1544,0,-0.882353544,1.34190762
1545,0,-0.555419028,0.92957139
1546,1,-1.939577579,0.757778943
1547,0,-0.631068766,-0.009859184
1548,1,1.307083607,1.504912257
1549,1,-1.411020637,-0.789041996
1550,1,-1.197780967,-1.924388289
1551,1,-1.52708292,0.668522656
1552,0,-0.796407998,-1.176048756
1553,5,-0.178987384,1.334153771
1554,3,0.189681113,-0.310883611
1555,1,-1.864423394,-1.705727696
1556,4,1.302734017,0.287546754
1557,4,-0.847887218,0.029599655
1558,5,1.11118722,1.142718077
1559,4,0.890459597,0.378526062
1560,3,-1.309768915,-1.370241404
1561,0,-0.121121407,1.029338479
1562,3,-0.083902173,0.107828096
1563,0,0.49404183,1.399459004
1564,4,-0.936090171,-0.213701129
1565,4,1.744079113,0.239127815
1566,4,1.826666117,0.081809387
1567,3,-0.327368736,-1.652311802
1568,0,-0.84458375,-0.969966829
1569,4,-1.168434978,-0.019508507
1570,4,0.830721617,0.614245236
1571,4,-1.17476666,1.013141394
1572,5,0.633668959,0.878050864
1573,1,1.505732894,1.135653377
1574,4,-0.847997367,0.126609817
1575,5,1.571527243,0.674725831
1576,3,-0.013097567,0.034596626
1577,5,0.809193909,0.956451654
1578,5,-0.277155817,1.082237482
1579,0,-0.240432128,0.173305646
1580,4,-1.17729938,0.227755412
1581,1,-1.434475422,-1.596655846
1582,4,1.09995532,0.666799605
1583,4,1.038180232,0.715390861
1584,1,-2.066761732,0.654220998
1585,4,-1.335315824,0.05217218
1586,2,0.211759374,0.408163279
1587,2,0.670667946,0.522232056
1588,5,-0.302207232,1.649135232
1589,3,-0.356274188,-0.382391989
1590,5,0.669236422,1.002285957
1591,1,-0.828396678,0.481394738
1592,1,-1.653275967,-2.101177692
1593,4,-1.125379682,0.016676454
1594,1,-1.323093057,-2.022776842
1595,1,-1.282625318,-0.570726097
1596,3,0.17090632,-0.062585846
1597,4,-1.079185963,0.818431854
1598,0,-0.362110347,1.166496754
1599,5,1.403820515,1.016587615
1600,4,1.328391075,0.559450865
1601,0,-0.586306572,0.142634585
1602,4,-0.751645803,-0.074819803
1603,5,-0.261904746,-0.920169413
1604,0,-0.385565072,0.794653177
1605,1,1.355204344,1.148921132
